level_1,level_2,level_3,level_4,level_5,radius_mm
deformable,record_big_bottle_empty_2,sample_0005,,,70.5
deformable,record_big_bottle_empty_2,sample_0006,,,70.5
deformable,record_big_bottle_empty_2,sample_0007,,,70.5
deformable,record_big_bottle_empty_2,sample_0008,,,70.5
deformable,record_big_bottle_empty_2,sample_0009,,,71.0
deformable,record_big_bottle_empty_2,sample_0010,,,71.3
deformable,record_big_bottle_empty_2,sample_0011,,,71.3
deformable,record_big_bottle_empty_2,sample_0012,,,69.7
deformable,record_big_bottle_empty_2,sample_0013,,,69.7
deformable,record_big_bottle_empty_2,sample_0014,,,70.7
deformable,record_big_bottle_empty_2,sample_0015,,,70.7
deformable,record_big_bottle_empty_2,sample_0016,,,71.3
deformable,record_big_bottle_empty_2,sample_0017,,,71.2
deformable,record_big_bottle_empty_2,sample_0018,,,70.5
deformable,record_big_bottle_empty_2,sample_0019,,,71.1
deformable,record_big_bottle_empty_2,sample_0020,,,71.0
deformable,record_big_bottle_empty_2,sample_0021,,,71.3
deformable,record_big_bottle_empty_2,sample_0022,,,71.0
deformable,record_big_bottle_empty_2,sample_0023,,,71.0
deformable,record_big_bottle_empty_2,sample_0024,,,71.0
deformable,record_big_bottle_empty_2,sample_0025,,,69.8
deformable,record_big_bottle_empty_2,sample_0026,,,69.8
deformable,record_big_bottle_empty_2,sample_0027,,,70.7
deformable,record_big_bottle_empty_2,sample_0028,,,71.1
deformable,record_big_bottle_empty_2,sample_0029,,,71.1
deformable,record_big_bottle_empty_2,sample_0030,,,71.1
deformable,record_big_bottle_empty_2,sample_0031,,,69.8
deformable,record_big_bottle_empty_2,sample_0032,,,69.8
deformable,record_big_bottle_empty_2,sample_0033,,,66.6
deformable,record_big_bottle_empty_3,sample_0000,,,44.2
deformable,record_big_bottle_empty_3,sample_0001,,,45.2
deformable,record_big_bottle_empty_3,sample_0002,,,42.0
deformable,record_big_bottle_empty_3,sample_0003,,,41.0
deformable,record_big_bottle_empty_3,sample_0004,,,38.8
deformable,record_big_bottle_empty_3,sample_0005,,,41.5
deformable,record_big_bottle_empty_3,sample_0006,,,42.1
deformable,record_big_bottle_empty_3,sample_0007,,,38.5
deformable,record_big_bottle_empty_3,sample_0008,,,41.6
deformable,record_big_bottle_empty_3,sample_0009,,,30.5
deformable,record_big_bottle_empty_3,sample_0010,,,35.2
deformable,record_big_bottle_empty_3,sample_0011,,,34.9
deformable,record_big_bottle_empty_3,sample_0012,,,32.2
deformable,record_big_bottle_empty_3,sample_0013,,,35.4
deformable,record_big_bottle_empty_3,sample_0014,,,33.0
deformable,record_big_bottle_empty_3,sample_0015,,,34.5
deformable,record_big_bottle_empty_3,sample_0016,,,33.1
deformable,record_big_bottle_empty_3,sample_0017,,,34.2
deformable,record_big_bottle_empty_3,sample_0018,,,35.4
deformable,record_big_bottle_empty_3,sample_0019,,,39.0
deformable,record_big_bottle_empty_3,sample_0020,,,38.7
deformable,record_big_bottle_empty_3,sample_0021,,,36.4
deformable,record_big_bottle_empty_3,sample_0022,,,36.3
deformable,record_big_bottle_empty_3,sample_0023,,,35.4
deformable,record_big_bottle_empty_3,sample_0024,,,34.4
deformable,record_big_bottle_empty_3,sample_0025,,,34.4
deformable,record_big_bottle_empty_3,sample_0026,,,40.6
deformable,record_big_bottle_empty_4,sample_0000,,,33.2
deformable,record_big_bottle_empty_4,sample_0001,,,32.4
deformable,record_big_bottle_empty_4,sample_0002,,,35.2
deformable,record_big_bottle_empty_4,sample_0003,,,34.2
deformable,record_big_bottle_empty_4,sample_0004,,,35.2
deformable,record_big_bottle_empty_4,sample_0005,,,34.2
deformable,record_big_bottle_empty_4,sample_0006,,,34.9
deformable,record_big_bottle_empty_4,sample_0007,,,32.8
deformable,record_big_bottle_empty_4,sample_0008,,,33.1
deformable,record_big_bottle_empty_4,sample_0009,,,32.3
deformable,record_big_bottle_empty_4,sample_0010,,,32.3
deformable,record_big_bottle_empty_4,sample_0011,,,34.6
deformable,record_big_bottle_empty_4,sample_0012,,,31.5
deformable,record_big_bottle_empty_4,sample_0013,,,33.9
deformable,record_big_bottle_empty_4,sample_0014,,,33.9
deformable,record_big_bottle_empty_4,sample_0015,,,32.9
deformable,record_big_bottle_empty_4,sample_0016,,,32.8
deformable,record_big_bottle_empty_4,sample_0017,,,33.0
deformable,record_big_bottle_empty_4,sample_0018,,,33.0
deformable,record_big_bottle_empty_4,sample_0019,,,38.0
deformable,record_big_bottle_empty_4,sample_0020,,,38.0
deformable,record_big_bottle_empty_4,sample_0021,,,33.9
deformable,record_big_bottle_empty_4,sample_0022,,,33.9
deformable,record_big_bottle_empty_4,sample_0023,,,38.0
deformable,record_big_bottle_empty_4,sample_0024,,,38.0
deformable,record_big_bottle_empty_4,sample_0025,,,33.9
deformable,record_big_bottle_empty_4,sample_0026,,,33.9
deformable,record_big_bottle_empty_4,sample_0027,,,37.3
deformable,record_big_bottle_empty_5,sample_0000,,,34.8
deformable,record_big_bottle_empty_5,sample_0001,,,31.4
deformable,record_big_bottle_empty_5,sample_0002,,,34.8
deformable,record_big_bottle_empty_5,sample_0003,,,34.8
deformable,record_big_bottle_empty_5,sample_0004,,,33.4
deformable,record_big_bottle_empty_5,sample_0005,,,34.8
deformable,record_big_bottle_empty_5,sample_0006,,,34.3
deformable,record_big_bottle_empty_5,sample_0007,,,35.1
deformable,record_big_bottle_empty_5,sample_0008,,,34.3
deformable,record_big_bottle_empty_5,sample_0009,,,31.0
deformable,record_big_bottle_empty_5,sample_0010,,,34.4
deformable,record_big_bottle_empty_5,sample_0011,,,37.1
deformable,record_big_bottle_empty_5,sample_0012,,,37.1
deformable,record_big_bottle_empty_5,sample_0013,,,34.4
deformable,record_big_bottle_empty_5,sample_0014,,,37.7
deformable,record_big_bottle_empty_5,sample_0015,,,35.7
deformable,record_big_bottle_empty_5,sample_0016,,,35.9
deformable,record_big_bottle_empty_5,sample_0017,,,33.3
deformable,record_big_bottle_empty_5,sample_0018,,,34.4
deformable,record_big_bottle_empty_5,sample_0019,,,33.3
deformable,record_big_bottle_empty_5,sample_0020,,,33.3
deformable,record_big_bottle_empty_5,sample_0021,,,37.1
deformable,record_big_bottle_empty_5,sample_0022,,,33.3
deformable,record_big_bottle_empty_5,sample_0023,,,35.4
deformable,record_big_bottle_empty_5,sample_0024,,,35.1
deformable,record_big_bottle_empty_6,sample_0000,,,34.0
deformable,record_big_bottle_empty_6,sample_0001,,,35.0
deformable,record_big_bottle_empty_6,sample_0002,,,32.4
deformable,record_big_bottle_empty_6,sample_0003,,,32.4
deformable,record_big_bottle_empty_6,sample_0004,,,32.4
deformable,record_big_bottle_empty_6,sample_0005,,,32.4
deformable,record_big_bottle_empty_6,sample_0006,,,34.9
deformable,record_big_bottle_empty_6,sample_0007,,,34.9
deformable,record_big_bottle_empty_6,sample_0008,,,34.9
deformable,record_big_bottle_empty_6,sample_0009,,,35.5
deformable,record_big_bottle_empty_6,sample_0010,,,35.6
deformable,record_big_bottle_empty_6,sample_0011,,,35.6
deformable,record_big_bottle_empty_6,sample_0012,,,35.6
deformable,record_big_bottle_empty_6,sample_0013,,,34.9
deformable,record_big_bottle_empty_6,sample_0014,,,35.5
deformable,record_big_bottle_empty_6,sample_0015,,,34.5
deformable,record_big_bottle_empty_6,sample_0016,,,35.5
deformable,record_big_bottle_empty_6,sample_0017,,,35.5
deformable,record_big_bottle_empty_6,sample_0018,,,35.5
deformable,record_big_bottle_empty_6,sample_0019,,,35.5
deformable,record_big_bottle_empty_6,sample_0020,,,35.5
deformable,record_big_bottle_empty_6,sample_0021,,,35.5
deformable,record_big_bottle_empty_7,sample_0000,,,31.1
deformable,record_big_bottle_empty_7,sample_0001,,,31.1
deformable,record_big_bottle_empty_7,sample_0002,,,30.5
deformable,record_big_bottle_empty_7,sample_0003,,,29.8
deformable,record_big_bottle_empty_7,sample_0004,,,30.4
deformable,record_big_bottle_empty_7,sample_0005,,,30.9
deformable,record_big_bottle_empty_7,sample_0006,,,30.2
deformable,record_big_bottle_empty_7,sample_0007,,,30.7
deformable,record_big_bottle_empty_7,sample_0008,,,30.0
deformable,record_big_bottle_empty_7,sample_0009,,,31.8
deformable,record_big_bottle_empty_7,sample_0010,,,32.4
deformable,record_big_bottle_empty_7,sample_0011,,,31.8
deformable,record_big_bottle_empty_7,sample_0012,,,30.1
deformable,record_big_bottle_empty_7,sample_0013,,,31.5
deformable,record_big_bottle_empty_7,sample_0014,,,31.3
deformable,record_big_bottle_empty_7,sample_0015,,,31.8
deformable,record_big_bottle_empty_7,sample_0016,,,31.2
deformable,record_big_bottle_empty_7,sample_0017,,,31.5
deformable,record_big_bottle_empty_7,sample_0018,,,32.1
deformable,record_big_bottle_empty_7,sample_0019,,,30.9
deformable,record_big_bottle_empty_7,sample_0020,,,30.8
deformable,record_big_bottle_empty_7,sample_0021,,,30.9
deformable,record_big_bottle_empty_7,sample_0022,,,30.5
deformable,record_big_bottle_empty_7,sample_0023,,,30.0
deformable,record_big_bottle_empty_7,sample_0024,,,29.7
deformable,record_big_bottle_empty_7,sample_0025,,,30.0
deformable,record_big_bottle_empty_8,sample_0000,,,30.2
deformable,record_big_bottle_empty_8,sample_0001,,,30.5
deformable,record_big_bottle_empty_8,sample_0002,,,30.0
deformable,record_big_bottle_empty_8,sample_0003,,,30.0
deformable,record_big_bottle_empty_8,sample_0004,,,29.7
deformable,record_big_bottle_empty_8,sample_0005,,,26.8
deformable,record_big_bottle_empty_8,sample_0006,,,30.0
deformable,record_big_bottle_empty_8,sample_0007,,,28.9
deformable,record_big_bottle_empty_8,sample_0008,,,30.1
deformable,record_big_bottle_empty_8,sample_0009,,,30.2
deformable,record_big_bottle_empty_8,sample_0010,,,30.1
deformable,record_big_bottle_empty_8,sample_0011,,,30.3
deformable,record_big_bottle_empty_8,sample_0012,,,30.1
deformable,record_big_bottle_empty_8,sample_0013,,,30.3
deformable,record_big_bottle_empty_8,sample_0014,,,29.5
deformable,record_big_bottle_empty_8,sample_0015,,,29.3
deformable,record_big_bottle_empty_8,sample_0016,,,30.0
deformable,record_big_bottle_empty_8,sample_0017,,,29.4
deformable,record_big_bottle_empty_8,sample_0018,,,26.9
deformable,record_big_bottle_empty_8,sample_0019,,,30.0
deformable,record_big_bottle_empty_8,sample_0020,,,29.5
deformable,record_big_bottle_empty_8,sample_0021,,,29.2
deformable,record_big_bottle_empty_8,sample_0022,,,29.9
deformable,record_big_bottle_empty_8,sample_0023,,,29.6
deformable,record_big_bottle_empty_8,sample_0024,,,30.8
deformable,record_big_bottle_empty_8,sample_0025,,,30.1
deformable,record_big_bottle_empty_8,sample_0026,,,30.3
deformable,record_big_bottle_empty_8,sample_0027,,,29.1
deformable,record_big_bottle_empty_9,sample_0000,,,30.2
deformable,record_big_bottle_empty_9,sample_0001,,,30.7
deformable,record_big_bottle_empty_9,sample_0002,,,34.0
deformable,record_big_bottle_empty_9,sample_0003,,,29.9
deformable,record_big_bottle_empty_9,sample_0004,,,29.9
deformable,record_big_bottle_empty_9,sample_0005,,,29.1
deformable,record_big_bottle_empty_9,sample_0006,,,30.2
deformable,record_big_bottle_empty_9,sample_0007,,,30.2
deformable,record_big_bottle_empty_9,sample_0008,,,31.2
deformable,record_big_bottle_empty_9,sample_0009,,,33.4
deformable,record_big_bottle_empty_9,sample_0010,,,31.7
deformable,record_big_bottle_empty_9,sample_0011,,,32.6
deformable,record_big_bottle_empty_9,sample_0012,,,30.2
deformable,record_big_bottle_empty_9,sample_0013,,,29.9
deformable,record_big_bottle_empty_9,sample_0014,,,31.0
deformable,record_big_bottle_empty_9,sample_0015,,,35.2
deformable,record_big_bottle_empty_9,sample_0016,,,32.0
deformable,record_big_bottle_empty_9,sample_0017,,,35.7
deformable,record_big_bottle_empty_9,sample_0018,,,30.4
deformable,record_big_bottle_empty_9,sample_0019,,,36.9
deformable,record_big_bottle_empty_9,sample_0020,,,30.4
deformable,record_big_bottle_empty_9,sample_0021,,,33.0
deformable,record_big_bottle_empty_9,sample_0022,,,31.9
deformable,record_big_bottle_empty_9,sample_0023,,,30.6
deformable,record_big_bottle_empty_9,sample_0024,,,33.9
deformable,record_big_bottle_empty_9,sample_0025,,,35.2
deformable,record_big_bottle_empty_9,sample_0026,,,31.4
deformable,record_big_bottle_empty_9,sample_0027,,,33.3
deformable,record_big_bottle_empty_9,sample_0028,,,31.6
deformable,record_big_bottle_empty_9,sample_0029,,,32.8
deformable,record_big_bottle_empty_9,sample_0030,,,32.3
deformable,record_big_bottle_empty_9,sample_0031,,,31.1
deformable,record_big_bottle_empty_9,sample_0032,,,35.0
deformable,record_mid_bottle_empty_1,sample_0000,,,71.1
deformable,record_mid_bottle_empty_1,sample_0001,,,71.1
deformable,record_mid_bottle_empty_1,sample_0002,,,71.2
deformable,record_mid_bottle_empty_1,sample_0003,,,70.9
deformable,record_mid_bottle_empty_1,sample_0004,,,69.6
deformable,record_mid_bottle_empty_1,sample_0005,,,69.6
deformable,record_mid_bottle_empty_1,sample_0006,,,69.6
deformable,record_mid_bottle_empty_1,sample_0007,,,70.9
deformable,record_mid_bottle_empty_1,sample_0008,,,70.9
deformable,record_mid_bottle_empty_1,sample_0009,,,67.6
deformable,record_mid_bottle_empty_1,sample_0010,,,70.9
deformable,record_mid_bottle_empty_1,sample_0011,,,71.2
deformable,record_mid_bottle_empty_1,sample_0012,,,70.9
deformable,record_mid_bottle_empty_1,sample_0013,,,71.9
deformable,record_mid_bottle_empty_1,sample_0014,,,70.9
deformable,record_mid_bottle_empty_1,sample_0015,,,71.9
deformable,record_mid_bottle_empty_1,sample_0016,,,71.9
deformable,record_mid_bottle_empty_1,sample_0017,,,71.2
deformable,record_mid_bottle_empty_1,sample_0018,,,70.9
deformable,record_mid_bottle_empty_1,sample_0019,,,70.9
deformable,record_mid_bottle_empty_1,sample_0020,,,70.9
deformable,record_mid_bottle_empty_1,sample_0021,,,70.9
deformable,record_mid_bottle_empty_1,sample_0022,,,70.9
deformable,record_mid_bottle_empty_1,sample_0023,,,70.9
deformable,record_mid_bottle_empty_1,sample_0024,,,70.9
deformable,record_mid_bottle_empty_1,sample_0025,,,70.9
deformable,record_mid_bottle_empty_1,sample_0026,,,70.9
deformable,record_mid_bottle_empty_1,sample_0027,,,67.0
deformable,record_mid_bottle_empty_1,sample_0028,,,67.0
deformable,record_mid_bottle_empty_10,sample_0000,,,27.0
deformable,record_mid_bottle_empty_10,sample_0001,,,27.4
deformable,record_mid_bottle_empty_10,sample_0002,,,27.9
deformable,record_mid_bottle_empty_10,sample_0003,,,28.9
deformable,record_mid_bottle_empty_10,sample_0004,,,28.3
deformable,record_mid_bottle_empty_10,sample_0005,,,28.0
deformable,record_mid_bottle_empty_10,sample_0006,,,28.8
deformable,record_mid_bottle_empty_10,sample_0007,,,28.6
deformable,record_mid_bottle_empty_10,sample_0008,,,26.9
deformable,record_mid_bottle_empty_10,sample_0009,,,26.8
deformable,record_mid_bottle_empty_10,sample_0010,,,27.0
deformable,record_mid_bottle_empty_10,sample_0011,,,26.8
deformable,record_mid_bottle_empty_10,sample_0012,,,27.0
deformable,record_mid_bottle_empty_10,sample_0013,,,26.7
deformable,record_mid_bottle_empty_10,sample_0014,,,26.9
deformable,record_mid_bottle_empty_10,sample_0015,,,26.4
deformable,record_mid_bottle_empty_10,sample_0016,,,26.6
deformable,record_mid_bottle_empty_10,sample_0017,,,26.7
deformable,record_mid_bottle_empty_10,sample_0018,,,27.0
deformable,record_mid_bottle_empty_10,sample_0019,,,26.8
deformable,record_mid_bottle_empty_10,sample_0020,,,27.2
deformable,record_mid_bottle_empty_10,sample_0021,,,27.1
deformable,record_mid_bottle_empty_10,sample_0022,,,27.1
deformable,record_mid_bottle_empty_10,sample_0023,,,24.3
deformable,record_mid_bottle_empty_10,sample_0024,,,27.2
deformable,record_mid_bottle_empty_11,sample_0000,,,26.9
deformable,record_mid_bottle_empty_11,sample_0001,,,27.2
deformable,record_mid_bottle_empty_11,sample_0002,,,27.2
deformable,record_mid_bottle_empty_11,sample_0003,,,27.4
deformable,record_mid_bottle_empty_11,sample_0004,,,26.7
deformable,record_mid_bottle_empty_11,sample_0005,,,26.7
deformable,record_mid_bottle_empty_11,sample_0006,,,26.6
deformable,record_mid_bottle_empty_11,sample_0007,,,26.8
deformable,record_mid_bottle_empty_11,sample_0008,,,27.3
deformable,record_mid_bottle_empty_11,sample_0009,,,26.5
deformable,record_mid_bottle_empty_11,sample_0010,,,26.7
deformable,record_mid_bottle_empty_11,sample_0011,,,26.5
deformable,record_mid_bottle_empty_11,sample_0012,,,26.4
deformable,record_mid_bottle_empty_11,sample_0013,,,25.9
deformable,record_mid_bottle_empty_11,sample_0014,,,26.4
deformable,record_mid_bottle_empty_11,sample_0015,,,27.0
deformable,record_mid_bottle_empty_11,sample_0016,,,27.3
deformable,record_mid_bottle_empty_11,sample_0017,,,27.3
deformable,record_mid_bottle_empty_11,sample_0018,,,27.3
deformable,record_mid_bottle_empty_11,sample_0019,,,26.3
deformable,record_mid_bottle_empty_11,sample_0020,,,26.7
deformable,record_mid_bottle_empty_11,sample_0021,,,27.7
deformable,record_mid_bottle_empty_11,sample_0022,,,28.2
deformable,record_mid_bottle_empty_11,sample_0023,,,28.4
deformable,record_mid_bottle_empty_11,sample_0024,,,28.0
deformable,record_mid_bottle_empty_11,sample_0025,,,27.0
deformable,record_mid_bottle_empty_11,sample_0026,,,26.7
